OrgID,OrgLegalNameEng,OrgLegalNameFra,OrgAppliedNameEng,OrgAppliedNameFra,OrgAbbvrEng,OrgAbbvrFra,ProgUID,ProgNameEng,ProgNameFra
1306,Department of Industry,Ministère de l'Industrie,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada",ISED,ISDE,1200,Small Business Financing and Growth,Croissance et financement des petites entreprises
1306,Department of Industry,Ministère de l'Industrie,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada",ISED,ISDE,1199,"Small Business Research, Financing and Services","Recherche, financement et services pour les petites entreprises"
1306,Department of Industry,Ministère de l'Industrie,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada",ISED,ISDE,1188,Spectrum and Telecommunications Policy and Legislation,Politiques et lois sur le spectre et les télécommunications
1306,Department of Industry,Ministère de l'Industrie,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada",ISED,ISDE,1189,Spectrum Management and Regulation,Gestion et réglementation du spectre
1306,Department of Industry,Ministère de l'Industrie,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada",ISED,ISDE,1187,"Spectrum, Telecommunications, and the Digital Economy","Spectre, télécommunications et économie numérique"
1306,Department of Industry,Ministère de l'Industrie,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada",ISED,ISDE,1176,The Canadian marketplace is efficient and competitive.,Le marché canadien est efficace et concurrentiel.
1306,Department of Industry,Ministère de l'Industrie,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada",ISED,ISDE,1208,The following program supports all strategic outcomes within this organization.,Le programme suivant appuie tous les résultats stratégiques de cette organisation.
1306,Department of Industry,Ministère de l'Industrie,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada",ISED,ISDE,1178,Trade Measurement,Mesure commerciale
1574,Department of Justice,Ministère de la Justice,Department of Justice Canada,Ministère de la Justice Canada,JUS,JUS,1430,"A Fair, Relevant and Accessible Canadian Justice System.","Un système de justice canadien équitable, adapté et accessible."
1574,Department of Justice,Ministère de la Justice,Department of Justice Canada,Ministère de la Justice Canada,JUS,JUS,1441,A Federal Government that is Supported by High Quality Legal Services.,Un gouvernement fédéral secondé par des services juridiques de haute qualité.
1574,Department of Justice,Ministère de la Justice,Department of Justice Canada,Ministère de la Justice Canada,JUS,JUS,1438,Aboriginal and Northern Justice,Autochtones et justice dans le Nord
1574,Department of Justice,Ministère de la Justice,Department of Justice Canada,Ministère de la Justice Canada,JUS,JUS,1454,Acquisition,Acquisition
1574,Department of Justice,Ministère de la Justice,Department of Justice Canada,Ministère de la Justice Canada,JUS,JUS,1446,Communications,Communications
1574,Department of Justice,Ministère de la Justice,Department of Justice Canada,Ministère de la Justice Canada,JUS,JUS,1434,Criminal Justice and Legal Representation,Justice pénale et représentation juridique
1574,Department of Justice,Ministère de la Justice,Department of Justice Canada,Ministère de la Justice Canada,JUS,JUS,1437,Family Justice,Justice familiale
1574,Department of Justice,Ministère de la Justice,Department of Justice Canada,Ministère de la Justice Canada,JUS,JUS,1449,Financial Management,Gestion financière
1574,Department of Justice,Ministère de la Justice,Department of Justice Canada,Ministère de la Justice Canada,JUS,JUS,1448,Human Resource Management,Gestion des ressources humaines
1574,Department of Justice,Ministère de la Justice,Department of Justice Canada,Ministère de la Justice Canada,JUS,JUS,1450,Information Management,Gestion de l’information
1574,Department of Justice,Ministère de la Justice,Department of Justice Canada,Ministère de la Justice Canada,JUS,JUS,1451,Information Technology,Technologie de l’information
1574,Department of Justice,Ministère de la Justice,Department of Justice Canada,Ministère de la Justice Canada,JUS,JUS,1444,Internal Services,Services internes
1574,Department of Justice,Ministère de la Justice,Department of Justice Canada,Ministère de la Justice Canada,JUS,JUS,1439,Justice in Official Languages,Justice en langues officielles
1574,Department of Justice,Ministère de la Justice,Department of Justice Canada,Ministère de la Justice Canada,JUS,JUS,1433,Justice System Support,Appui du système de justice
1574,Department of Justice,Ministère de la Justice,Department of Justice Canada,Ministère de la Justice Canada,JUS,JUS,1447,Legal,Services juridiques
1574,Department of Justice,Ministère de la Justice,Department of Justice Canada,Ministère de la Justice Canada,JUS,JUS,1432,Legal Policies and Laws,Politiques juridiques et lois
1574,Department of Justice,Ministère de la Justice,Department of Justice Canada,Ministère de la Justice Canada,JUS,JUS,1442,Legal Services to Government Program,Programme des services juridiques au gouvernement
1574,Department of Justice,Ministère de la Justice,Department of Justice Canada,Ministère de la Justice Canada,JUS,JUS,1445,Management and Oversight,Gestion et surveillance
1574,Department of Justice,Ministère de la Justice,Department of Justice Canada,Ministère de la Justice Canada,JUS,JUS,1453,Materiel,Matériel
1574,Department of Justice,Ministère de la Justice,Department of Justice Canada,Ministère de la Justice Canada,JUS,JUS,1440,Office of the Federal Ombudsman for Victims of Crime,Bureau de l’ombudsman fédéral des victimes d’actes criminels
1574,Department of Justice,Ministère de la Justice,Department of Justice Canada,Ministère de la Justice Canada,JUS,JUS,1452,Real Property,Biens immobiliers
1574,Department of Justice,Ministère de la Justice,Department of Justice Canada,Ministère de la Justice Canada,JUS,JUS,1431,Stewardship of the Canadian Legal Framework,Gestion responsable du cadre juridique canadien
1574,Department of Justice,Ministère de la Justice,Department of Justice Canada,Ministère de la Justice Canada,JUS,JUS,1443,The following program supports all strategic outcomes within this organization.,Le programme suivant appuie tous les résultats stratégiques de cette organisation.
1574,Department of Justice,Ministère de la Justice,Department of Justice Canada,Ministère de la Justice Canada,JUS,JUS,1435,Victims of Crime,Victimes d’actes criminels
1574,Department of Justice,Ministère de la Justice,Department of Justice Canada,Ministère de la Justice Canada,JUS,JUS,1436,Youth Justice,Justice applicable aux jeunes
1660,Department of National Defence,Ministère de la Défense nationale,National Defence,Défense nationale,DND,MDN,1529,Canadian Safety and Security Program,Programme canadien de sûreté et de sécurité
1660,Department of National Defence,Ministère de la Défense nationale,National Defence,Défense nationale,DND,MDN,1592,Defence Capability Development and Research,Recherche et développement concernant les capacités de la Défense
1660,Department of National Defence,Ministère de la Défense nationale,National Defence,Défense nationale,DND,MDN,1518,Defence Services and Contributions to Government,Services de la Défense et contributions au gouvernement
1660,Department of National Defence,Ministère de la Défense nationale,National Defence,Défense nationale,DND,MDN,1547,International and Domestic - Interoperability Training,Entraînement d’interopérabilité internationale et nationale
1660,Department of National Defence,Ministère de la Défense nationale,National Defence,Défense nationale,DND,MDN,1511,International Crisis and Surge Response Operations,Opérations internationales d’intervention de crise et d’urgence
1660,Department of National Defence,Ministère de la Défense nationale,National Defence,Défense nationale,DND,MDN,1521,International Humanitarian Assistance and Disaster Response Operations,Opérations internationales d’assistance humanitaire et d’intervention en cas de catastrophe
1660,Department of National Defence,Ministère de la Défense nationale,National Defence,Défense nationale,DND,MDN,1510,International Operations over Extended Periods,Opérations internationales menées durant une période prolongée
1660,Department of National Defence,Ministère de la Défense nationale,National Defence,Défense nationale,DND,MDN,1576,Materiel - Divestment and Disposal,Matériel - Dessaisissement et aliénation
1660,Department of National Defence,Ministère de la Défense nationale,National Defence,Défense nationale,DND,MDN,1526,National Search and Rescue Program Coordination,Coordination du Programme national de recherche et sauvetage
1660,Department of National Defence,Ministère de la Défense nationale,National Defence,Défense nationale,DND,MDN,1599,Strategic Force Posture Planning Support,Soutien à la planification stratégique de la posture de la force
1660,Department of National Defence,Ministère de la Défense nationale,National Defence,Défense nationale,DND,MDN,1611,Acquisition,Acquisition
1660,Department of National Defence,Ministère de la Défense nationale,National Defence,Défense nationale,DND,MDN,1551,Aerospace Environment - Force Element Production,Environnement aérospatial – Production d’éléments de force
1660,Department of National Defence,Ministère de la Défense nationale,National Defence,Défense nationale,DND,MDN,1557,"Aerospace Environment - Force Element Production, Coordination and Command and Control","Environnement aérospatial – Production, coordination, commandement et contrôle des éléments de force"
1660,Department of National Defence,Ministère de la Défense nationale,National Defence,Défense nationale,DND,MDN,1544,Aerospace Environment - Integration Training,Environnement aérospatial – Entraînement d’intégration
1660,Department of National Defence,Ministère de la Défense nationale,National Defence,Défense nationale,DND,MDN,1538,Aerospace Roles - Readiness Sustainment,Rôles aérospatiaux –Maintien de la disponibilité opérationnelle
1660,Department of National Defence,Ministère de la Défense nationale,National Defence,Défense nationale,DND,MDN,1525,Assistance to Major Canadian Event Operations,Opérations d’assistance lors d’événements majeurs au Canada
1660,Department of National Defence,Ministère de la Défense nationale,National Defence,Défense nationale,DND,MDN,1594,Capability Design and Management,Conception et gestion des capacités
1660,Department of National Defence,Ministère de la Défense nationale,National Defence,Défense nationale,DND,MDN,1593,"Capability Design, Development and Integration","Conception, recherche et développement en matière de capacité"
1660,Department of National Defence,Ministère de la Défense nationale,National Defence,Défense nationale,DND,MDN,1603,Communications,Communications
1660,Department of National Defence,Ministère de la Défense nationale,National Defence,Défense nationale,DND,MDN,1595,"Concept, Doctrine Development and Warfare Experimentation",Développement de la doctrine et des concepts et essais sur la conduite de la guerre
1660,Department of National Defence,Ministère de la Défense nationale,National Defence,Défense nationale,DND,MDN,1524,"Counter Terrorism, Terrorism Event Response and Consequence Management Operations","Opérations de contre­terrorisme, de réponseaux événements terroristes et de gestion des conséquences"
1660,Department of National Defence,Ministère de la Défense nationale,National Defence,Défense nationale,DND,MDN,1560,Defence Capability Element Production,Production des éléments de capacité de la Défense
1660,Department of National Defence,Ministère de la Défense nationale,National Defence,Défense nationale,DND,MDN,1503,Defence Combat and Support Operations,Opérations de soutien et de combat de la Défense
1660,Department of National Defence,Ministère de la Défense nationale,National Defence,Défense nationale,DND,MDN,1502,"Defence Operations and Services Improve Stability and Security, and Promote Canadian Interests and Values.","Les opérations et services de la Défense améliorent la stabilité et la sécurité, et promeuvent les valeurs et intérêts canadiens."
1660,Department of National Defence,Ministère de la Défense nationale,National Defence,Défense nationale,DND,MDN,1534,Defence Ready Force Element Production,Production d’éléments de force de la Défense prêts à l’action
1660,Department of National Defence,Ministère de la Défense nationale,National Defence,Défense nationale,DND,MDN,1533,Defence Remains Continually Prepared to Deliver National Defence and Defence Services in Alignment with Canadian Interests and Values.,La Défense demeure continuellement préparée à s’acquitter de la défense nationale et des services de la Défense en conformité avec les valeurs et intérêts canadiens.
1660,Department of National Defence,Ministère de la Défense nationale,National Defence,Défense nationale,DND,MDN,1523,Defence Services for Canadian Safety and Security,Services de la Défense relatifs à la sécurité et à la sûreté des Canadiens
1660,Department of National Defence,Ministère de la Défense nationale,National Defence,Défense nationale,DND,MDN,1528,Defence Services to other Government Departments and Agencies,Services de la Défense fournis à d’autres ministères et organismes
1660,Department of National Defence,Ministère de la Défense nationale,National Defence,Défense nationale,DND,MDN,1519,Disaster Relief and Humanitarian Operations,Opérations de secours aux sinistrés et opérations humanitaires
1660,Department of National Defence,Ministère de la Défense nationale,National Defence,Défense nationale,DND,MDN,1520,Domestic and Continental Assistance and Response Operations,Opérations d’intervention et d’assistance nationales et continentales
1660,Department of National Defence,Ministère de la Défense nationale,National Defence,Défense nationale,DND,MDN,1504,Domestic and Continental Defence Operations,Opérations nationales et continentales de la Défense
1660,Department of National Defence,Ministère de la Défense nationale,National Defence,Défense nationale,DND,MDN,1606,Financial Management,Gestion financière
1660,Department of National Defence,Ministère de la Défense nationale,National Defence,Défense nationale,DND,MDN,1541,Force Elements Integration Training,Entraînement d’intégration des éléments de force
1660,Department of National Defence,Ministère de la Défense nationale,National Defence,Défense nationale,DND,MDN,1548,Force Elements Production,Production d’éléments de force
1660,Department of National Defence,Ministère de la Défense nationale,National Defence,Défense nationale,DND,MDN,1535,Force Elements Readiness Sustainment,Maintien de la disponibilité opérationnelle des éléments de force
1660,Department of National Defence,Ministère de la Défense nationale,National Defence,Défense nationale,DND,MDN,1605,Human Resource Management,Gestion des ressources humaines
1660,Department of National Defence,Ministère de la Défense nationale,National Defence,Défense nationale,DND,MDN,1589,"Info Systems - Acquisition, Development and Deployment","Systèmes d’information - Acquisition, développement et déploiement"
1660,Department of National Defence,Ministère de la Défense nationale,National Defence,Défense nationale,DND,MDN,1588,Info Systems - Portfolio Management,Systèmes d’information - Gestion du portefeuille
1660,Department of National Defence,Ministère de la Défense nationale,National Defence,Défense nationale,DND,MDN,1591,"Info Systems - Strategic Coordination, Development and Control","Systèmes d’information - Coordination, développement et contrôle stratégiques"
1660,Department of National Defence,Ministère de la Défense nationale,National Defence,Défense nationale,DND,MDN,1590,Info Systems - System Management and User Support,Systèmes d’information - Gestion des systèmes d’information et soutien aux utilisateurs
1660,Department of National Defence,Ministère de la Défense nationale,National Defence,Défense nationale,DND,MDN,1607,Information Management,Gestion de l’information
1660,Department of National Defence,Ministère de la Défense nationale,National Defence,Défense nationale,DND,MDN,1587,Information Systems Lifecycle,Cycle de vie des systèmes d’information
1660,Department of National Defence,Ministère de la Défense nationale,National Defence,Défense nationale,DND,MDN,1608,Information Technology,Technologie de l’information
1660,Department of National Defence,Ministère de la Défense nationale,National Defence,Défense nationale,DND,MDN,1601,Internal Services,Services internes
1660,Department of National Defence,Ministère de la Défense nationale,National Defence,Défense nationale,DND,MDN,1509,International Combat Operations,Opérations de combat internationales
1660,Department of National Defence,Ministère de la Défense nationale,National Defence,Défense nationale,DND,MDN,1546,Joint - Integration Training,Entraînement d’intégration interarmées
1660,Department of National Defence,Ministère de la Défense nationale,National Defence,Défense nationale,DND,MDN,1553,Joint and Common - Force Element Production,Environnement commun et interarmées – Production d’éléments de force
1660,Department of National Defence,Ministère de la Défense nationale,National Defence,Défense nationale,DND,MDN,1559,"Joint and Common - Force Element Production, Coordination and Command and Control","Environnement commun et interarmées –Production, coordination, commandement et contrôle des éléments de force"
1660,Department of National Defence,Ministère de la Défense nationale,National Defence,Défense nationale,DND,MDN,1540,Joint and Common Roles - Readiness Sustainment,Rôles communs et interarmées – Maintien de la disponibilité opérationnelle
1660,Department of National Defence,Ministère de la Défense nationale,National Defence,Défense nationale,DND,MDN,1550,Land Environment - Force Element Production,Environnement terrestre – Production d’éléments de force
1660,Department of National Defence,Ministère de la Défense nationale,National Defence,Défense nationale,DND,MDN,1556,"Land Environment - Force Element Production, Coordination and Command and Control","Environnement terrestre – Production, coordination, commandement et contrôle des éléments de force"
1660,Department of National Defence,Ministère de la Défense nationale,National Defence,Défense nationale,DND,MDN,1543,Land Environment - Integration Training,Environnement terrestre – Entraînement d’intégration
1660,Department of National Defence,Ministère de la Défense nationale,National Defence,Défense nationale,DND,MDN,1537,Land Roles - Readiness Sustainment,Rôles terrestres –Maintien de la disponibilité opérationnelle
1660,Department of National Defence,Ministère de la Défense nationale,National Defence,Défense nationale,DND,MDN,1604,Legal,Services juridiques
1660,Department of National Defence,Ministère de la Défense nationale,National Defence,Défense nationale,DND,MDN,1602,Management and Oversight,Gestion et surveillance
1660,Department of National Defence,Ministère de la Défense nationale,National Defence,Défense nationale,DND,MDN,1549,Maritime Environment - Force Element Production,Environnement maritime – Production d’éléments de force
1660,Department of National Defence,Ministère de la Défense nationale,National Defence,Défense nationale,DND,MDN,1555,"Maritime Environment - Force Element Production, Coordination and Command and Control","Environnement maritime – Production, coordination, commandement et contrôle des éléments de force"
1660,Department of National Defence,Ministère de la Défense nationale,National Defence,Défense nationale,DND,MDN,1542,Maritime Environment - Integration Training,Environnement maritime – Entraînement d’intégration
1660,Department of National Defence,Ministère de la Défense nationale,National Defence,Défense nationale,DND,MDN,1536,Maritime Roles - Readiness Sustainment,Rôles maritimes – Maintien de la disponibilité opérationnelle
1660,Department of National Defence,Ministère de la Défense nationale,National Defence,Défense nationale,DND,MDN,1610,Materiel,Matériel
1660,Department of National Defence,Ministère de la Défense nationale,National Defence,Défense nationale,DND,MDN,1574,Materiel - Acquisition,Matériel - Acquisition
1660,Department of National Defence,Ministère de la Défense nationale,National Defence,Défense nationale,DND,MDN,1577,"Materiel - Engineering, Test, Production and Maintenance","Matériel - Génie, essai, production et maintenance"
1660,Department of National Defence,Ministère de la Défense nationale,National Defence,Défense nationale,DND,MDN,1575,Materiel - Equipment Upgrade and Insertion,Matériel - Mise à niveau et intégration d’équipement
1660,Department of National Defence,Ministère de la Défense nationale,National Defence,Défense nationale,DND,MDN,1578,Materiel - Inventory Management and Distribution,Matériel - Gestion de l’inventaire et distribution
1660,Department of National Defence,Ministère de la Défense nationale,National Defence,Défense nationale,DND,MDN,1573,Materiel - Portfolio Management,Matériel - Gestion du portefeuille
1660,Department of National Defence,Ministère de la Défense nationale,National Defence,Défense nationale,DND,MDN,1579,"Materiel - Strategic Coordination, Development and Control","Matériel - Coordination, développement et contrôle stratégiques"
1660,Department of National Defence,Ministère de la Défense nationale,National Defence,Défense nationale,DND,MDN,1572,Materiel Lifecycle,Cycle de vie du matériel
1660,Department of National Defence,Ministère de la Défense nationale,National Defence,Défense nationale,DND,MDN,1517,Military Diplomacy and Global Engagement,Diplomatie militaire et engagement à l’échelle internationale
1660,Department of National Defence,Ministère de la Défense nationale,National Defence,Défense nationale,DND,MDN,1530,Military Heritage and Outreach,Sensibilisation et héritage militaire
1660,Department of National Defence,Ministère de la Défense nationale,National Defence,Défense nationale,DND,MDN,1531,"Military History, Heritage and Awareness","Sensibilisation, héritage et histoire militaire"
1660,Department of National Defence,Ministère de la Défense nationale,National Defence,Défense nationale,DND,MDN,1569,Military Personnel - Health Care,Personnel militaire - Soins de santé
1660,Department of National Defence,Ministère de la Défense nationale,National Defence,Défense nationale,DND,MDN,1568,Military Personnel - Morale and Well Being,Personnel militaire - Soutien moral et bien­être
1660,Department of National Defence,Ministère de la Défense nationale,National Defence,Défense nationale,DND,MDN,1567,Military Personnel - Occupation Training,Personnel militaire - Instruction relative à la profession
1660,Department of National Defence,Ministère de la Défense nationale,National Defence,Défense nationale,DND,MDN,1566,Military Personnel - Professional Development Training,Personnel militaire - Perfectionnement professionnel
1660,Department of National Defence,Ministère de la Défense nationale,National Defence,Défense nationale,DND,MDN,1564,Military Personnel - Recruitment,Personnel militaire - Recrutement
1660,Department of National Defence,Ministère de la Défense nationale,National Defence,Défense nationale,DND,MDN,1562,Military Personnel - Regular Force Portfolio Management,Personnel militaire - Gestion du portefeuille de la Force régulière
1660,Department of National Defence,Ministère de la Défense nationale,National Defence,Défense nationale,DND,MDN,1563,Military Personnel - Reserve Force Portfolio Management,Personnel militaire - Gestion du portefeuille de la Force de réserve
1660,Department of National Defence,Ministère de la Défense nationale,National Defence,Défense nationale,DND,MDN,1565,Military Personnel - Transition and Release,Personnel militaire - Transition et libération
1660,Department of National Defence,Ministère de la Défense nationale,National Defence,Défense nationale,DND,MDN,1571,"Military Personnel and Organization - Strategic Coordination, Development and Control","Personnel militaire et organisation - Coordination, développement et contrôle stratégiques"
1660,Department of National Defence,Ministère de la Défense nationale,National Defence,Défense nationale,DND,MDN,1561,Military Personnel and Organization Lifecycle,Cycle de vie du personnel militaire et de l’organisation
1660,Department of National Defence,Ministère de la Défense nationale,National Defence,Défense nationale,DND,MDN,1522,Non-Combatant Evacuation Operations,Opérations d’évacuation de non­combattants
1660,Department of National Defence,Ministère de la Défense nationale,National Defence,Défense nationale,DND,MDN,1513,Ongoing Centralized Operations and Operational Enablement,Opérations centralisées continues et habilitation opérationnelle
1660,Department of National Defence,Ministère de la Défense nationale,National Defence,Défense nationale,DND,MDN,1508,Ongoing Continental Defence Operations in Cooperation with US,Opérations continues continentales de la Défense en coopération avec les États­Unis
1660,Department of National Defence,Ministère de la Défense nationale,National Defence,Défense nationale,DND,MDN,1515,Ongoing Defence Intelligence Operations,Opérations continues de renseignement de la Défense
1660,Department of National Defence,Ministère de la Défense nationale,National Defence,Défense nationale,DND,MDN,1507,Ongoing Defence Operations through NORAD,Opérations continues de la Défense par l’intermédiaire du NORAD
1660,Department of National Defence,Ministère de la Défense nationale,National Defence,Défense nationale,DND,MDN,1512,Ongoing Defence Operations through Standing NATO Commitments,Opérations continues de la Défense dans le cadre des engagements permanents de l’OTAN
1660,Department of National Defence,Ministère de la Défense nationale,National Defence,Défense nationale,DND,MDN,1506,"Ongoing Defence, Security and Sovereignty of Canada Operations","Opérations continues de défense, de maintien de la sécurité et de protection de la souveraineté du Canada"
1660,Department of National Defence,Ministère de la Défense nationale,National Defence,Défense nationale,DND,MDN,1554,"Operational Readiness Production, Coordination and Command and Control","Production, coordination, commandement et contrôle de la disponibilité opérationnelle"
1660,Department of National Defence,Ministère de la Défense nationale,National Defence,Défense nationale,DND,MDN,1516,Operational Support Services,Services de soutien opérationnel
1660,Department of National Defence,Ministère de la Défense nationale,National Defence,Défense nationale,DND,MDN,1505,Operations to Defend Canada Against Armed Threats,Opérations de défense du Canada contre les menaces armées
1660,Department of National Defence,Ministère de la Défense nationale,National Defence,Défense nationale,DND,MDN,1570,"Organization - Security, Protection, Justice and Safety","Organisation - Sécurité, protection, justice et sûreté"
1660,Department of National Defence,Ministère de la Défense nationale,National Defence,Défense nationale,DND,MDN,1514,Overarching Command and Control of Domestic and International Operations,"Coordination, Commandement et contrôle général des opérations nationales et internationales"
1660,Department of National Defence,Ministère de la Défense nationale,National Defence,Défense nationale,DND,MDN,1609,Real Property,Biens immobiliers
1660,Department of National Defence,Ministère de la Défense nationale,National Defence,Défense nationale,DND,MDN,1582,Real Property - Acquisition,Biens immobiliers - Acquisition
1660,Department of National Defence,Ministère de la Défense nationale,National Defence,Défense nationale,DND,MDN,1583,Real Property - Divestment and Disposal,Biens immobiliers - Dessaisissement et aliénation
1660,Department of National Defence,Ministère de la Défense nationale,National Defence,Défense nationale,DND,MDN,1585,Real Property - Environment and Remediation,Biens immobiliers - Environnement et assainissement
1660,Department of National Defence,Ministère de la Défense nationale,National Defence,Défense nationale,DND,MDN,1584,"Real Property - Operations, Maintenance and Repair","Biens immobiliers - Exploitation, entretien et réparation"
1660,Department of National Defence,Ministère de la Défense nationale,National Defence,Défense nationale,DND,MDN,1581,Real Property - Portfolio Management,Biens immobiliers - Gestion du portefeuille
1660,Department of National Defence,Ministère de la Défense nationale,National Defence,Défense nationale,DND,MDN,1586,"Real Property - Strategic Coordination, Development and Control","Biens immobiliers - Coordination, développement et contrôle stratégiques"
1660,Department of National Defence,Ministère de la Défense nationale,National Defence,Défense nationale,DND,MDN,1580,Real Property Lifecycle,Cycle de vie des biens immobiliers
1660,Department of National Defence,Ministère de la Défense nationale,National Defence,Défense nationale,DND,MDN,1596,Science and Systems Development and Integration,Développement et intégration des sciences et des systèmes
1660,Department of National Defence,Ministère de la Défense nationale,National Defence,Défense nationale,DND,MDN,1527,Search and Rescue Operations,Opérations de recherche et sauvetage
1660,Department of National Defence,Ministère de la Défense nationale,National Defence,Défense nationale,DND,MDN,1552,Special Operations - Force Element Production,Opérations spéciales – Production d’éléments de force
1660,Department of National Defence,Ministère de la Défense nationale,National Defence,Défense nationale,DND,MDN,1545,Special Operations - Integration Training,Opérations spéciales – Entraînement d’intégration
1660,Department of National Defence,Ministère de la Défense nationale,National Defence,Défense nationale,DND,MDN,1558,"Special Operations Forces - Force Element Production, Coordination and Command and Control","Forces d’opérations spéciales – Production, coordination, commandement et contrôle des éléments de force"
1660,Department of National Defence,Ministère de la Défense nationale,National Defence,Défense nationale,DND,MDN,1539,Special Operations Roles - Readiness Sustainment,Rôles liés aux opérations spéciales –Maintien de la disponibilité opérationnelle
1660,Department of National Defence,Ministère de la Défense nationale,National Defence,Défense nationale,DND,MDN,1598,Strategic Capability Planning Support,Soutien à la planification des capacités stratégiques
1660,Department of National Defence,Ministère de la Défense nationale,National Defence,Défense nationale,DND,MDN,1597,Strategic Direction and Planning Support,Orientation stratégique et soutien à la planification
1660,Department of National Defence,Ministère de la Défense nationale,National Defence,Défense nationale,DND,MDN,1600,The following program supports all strategic outcomes within this organization.,Le programme suivant appuie tous les résultats stratégiques de cette organisation.
1660,Department of National Defence,Ministère de la Défense nationale,National Defence,Défense nationale,DND,MDN,1532,Youth Program,Programme jeunesse
1790,Department of Natural Resources,Ministère des Ressources naturelles,Natural Resources Canada,Ressources naturelles Canada,NRCan,RNCan,1681,Acquisition,Acquisition
1790,Department of Natural Resources,Ministère des Ressources naturelles,Natural Resources Canada,Ressources naturelles Canada,NRCan,RNCan,1647,Alternative Transportation Fuels,Carburants de remplacement pour le transport
1790,Department of Natural Resources,Ministère des Ressources naturelles,Natural Resources Canada,Ressources naturelles Canada,NRCan,RNCan,1667,Canada’s Legal Boundaries,Limites juridiques du Canada
1790,Department of Natural Resources,Ministère des Ressources naturelles,Natural Resources Canada,Ressources naturelles Canada,NRCan,RNCan,1627,Canada’s natural resource sectors are globally competitive.,Les secteurs des ressources naturelles canadiens sont concurrentiels à  l’échelle mondiale.
1790,Department of Natural Resources,Ministère des Ressources naturelles,Natural Resources Canada,Ressources naturelles Canada,NRCan,RNCan,1658,"Canadians have information to manage their lands and natural resources, and are protected from related risks.","Les Canadiens ont l’information nécessaire pour gérer leurs terres et leurs ressources naturelles, et sont protégés contre les risques associés."
1790,Department of Natural Resources,Ministère des Ressources naturelles,Natural Resources Canada,Ressources naturelles Canada,NRCan,RNCan,1652,Clean Energy Science and Technology,Science et technologie de l’énergie propre
1790,Department of Natural Resources,Ministère des Ressources naturelles,Natural Resources Canada,Ressources naturelles Canada,NRCan,RNCan,1663,Climate Change Adaptation,Adaptation aux changements climatiques
1790,Department of Natural Resources,Ministère des Ressources naturelles,Natural Resources Canada,Ressources naturelles Canada,NRCan,RNCan,1673,Communications,Communications
1790,Department of Natural Resources,Ministère des Ressources naturelles,Natural Resources Canada,Ressources naturelles Canada,NRCan,RNCan,1648,Energy Efficiency,Efficacité énergétique
1790,Department of Natural Resources,Ministère des Ressources naturelles,Natural Resources Canada,Ressources naturelles Canada,NRCan,RNCan,1631,Energy Market Access and Diversification,Accès au marché énergétique et diversification de ce marché
1790,Department of Natural Resources,Ministère des Ressources naturelles,Natural Resources Canada,Ressources naturelles Canada,NRCan,RNCan,1644,Energy-efficient Practices and Lower-carbon Energy Sources,Pratiques écoénergétiques et sources d’énergie à plus faible émission de carbone
1790,Department of Natural Resources,Ministère des Ressources naturelles,Natural Resources Canada,Ressources naturelles Canada,NRCan,RNCan,1656,Environmental Studies and Assessments,Études et évaluations environnementales
1790,Department of Natural Resources,Ministère des Ressources naturelles,Natural Resources Canada,Ressources naturelles Canada,NRCan,RNCan,1666,Essential Geographic Information,Information géographique essentielle
1790,Department of Natural Resources,Ministère des Ressources naturelles,Natural Resources Canada,Ressources naturelles Canada,NRCan,RNCan,1660,Explosives Safety and Security,Sécurité et sûreté des explosifs
1790,Department of Natural Resources,Ministère des Ressources naturelles,Natural Resources Canada,Ressources naturelles Canada,NRCan,RNCan,1676,Financial Management,Gestion financière
1790,Department of Natural Resources,Ministère des Ressources naturelles,Natural Resources Canada,Ressources naturelles Canada,NRCan,RNCan,1662,Forest Disturbances Science and Application,Science des perturbations des forêts et son application
1790,Department of Natural Resources,Ministère des Ressources naturelles,Natural Resources Canada,Ressources naturelles Canada,NRCan,RNCan,1654,Forest Ecosystems Science and Application,Science des écosystèmes forestiers et son application
1790,Department of Natural Resources,Ministère des Ressources naturelles,Natural Resources Canada,Ressources naturelles Canada,NRCan,RNCan,1630,Forest Products Market Access and Diversification,Accès aux marchés des produits forestiers et diversification de ces marchés
1790,Department of Natural Resources,Ministère des Ressources naturelles,Natural Resources Canada,Ressources naturelles Canada,NRCan,RNCan,1634,Forest Sector Innovation,Innovation dans le secteur forestier
1790,Department of Natural Resources,Ministère des Ressources naturelles,Natural Resources Canada,Ressources naturelles Canada,NRCan,RNCan,1664,Geohazards and Public Safety,Géorisques et sécurité publique
1790,Department of Natural Resources,Ministère des Ressources naturelles,Natural Resources Canada,Ressources naturelles Canada,NRCan,RNCan,1639,Geo-Mapping for Energy and Minerals,Géocartographie de l’énergie et des minéraux
